iso_code,country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_generation,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_electricity,other_renewable_exc_biofuel_electricity,renewables_electricity,solar_electricity,wind_electricity,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita,other_renewables_share_elec,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,gdp,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita,latitude,longtitude
BGR,Bulgaria,2013,-14.67,-9.575,0,0,0,0,-7.531,-15.984,0.26,15.324,0,0,0,0,0,481,45.086,-14.053,35.221,-11.302,69.126,2660.027,9482.254,55.695,7639.956,43.01,0.112,19.392,21.957,2.339,4.036,14.171,0.226,0.112,0,6.882,1.361,1.374,1.692,26922.036,-10.146,71.829,-15.918,140.972,19337.716,3011.879,51.05,5.438,-3.396,14.034,-0.968,27.544,320.85,3778.329,0,0,9.384,25.711,5.322,2.136,10.446,553.654,1432.893,48.95,21.053,2887.959,-0.669,27.522,-0.364,54.016,7409.58,32.948,-10.764,18.486,-4.377,36.282,1943.896,4976.923,0.525,-7.606,22.573,-3.647,44.302,31.001,6077.132,0,0,15.324,0.26,68.242,0.146,0.116,0.286,39.234,5899.838,7290000,196.262,944.063,16.002,29.247,9.036,4.013,17.734,2432.657,3.164,66.192,1.775,1.388,3.484,186.675,477.982,1.16E+11,3.193,11.853,1.792,0.373,3.518,188.41,482.548,42.7,25.5
BGR,Bulgaria,2014,7.093,3.951,0,0,0,0,6.419,12.598,0.428,27.711,0,0,0,0,0,476,45.416,6.837,35.36,4.726,73.852,2940.243,10192.068,59.646,8231.567,46.91,0.201,21.305,23.658,2.142,4.602,15.867,0.211,0.201,0,7.385,1.252,1.331,1.74,28824.115,5.274,71.056,7.434,148.406,20481.124,3264.974,50.432,4.566,-0.663,13.1,-0.183,27.362,295.611,3776.086,0,0,9.809,12.192,5.611,1.274,11.719,635.058,1617.35,49.568,23.252,3209.007,9.566,28.336,5.167,59.183,8167.687,33.824,11.293,19.333,4.097,40.379,2189.76,5572.624,0.45,6.525,22.596,2.891,47.193,29.12,6512.97,0,0,27.711,0.428,78.663,0.245,0.225,0.511,70.521,6473.98,7246000,208.86,1019.247,15.744,6.032,9.003,1.07,18.804,2595.063,2.67,-8.56,1.526,-0.298,3.186,172.849,439.723,1.2E+11,2.836,-3.71,1.622,-0.13,3.387,183.629,467.469,42.7,25.5
BGR,Bulgaria,2015,14.404,8.591,0,0,0,0,6.426,13.421,0.555,37.526,0,0,0,0,0,486,46.236,3.229,34.298,2.385,76.237,3128.056,10588.414,68.237,9477.412,48.711,0.27,22.522,24.568,1.864,5.655,15.383,0.182,0.27,0,8.76,1.383,1.452,1.793,30872.252,7.482,71.761,11.104,159.51,22154.207,3412.222,50.437,3.827,9.656,13.498,2.642,30.004,258.889,4167.156,0,0,11.608,22.2,6.443,2.602,14.321,785.353,1989.027,49.563,24.143,3353.127,3.208,27.48,1.899,61.082,8483.593,31.58,-3.65,17.503,-1.474,38.905,2136.528,5403.541,0.374,12.877,23.965,6.077,53.27,25.278,7398.637,0,0,37.526,0.555,33.759,0.307,0.173,0.684,94.931,6765.349,7200000,222.28,1216.599,17.983,17.935,9.977,3.373,22.176,3080.053,2.84,9.806,1.574,0.312,3.499,192.121,485.926,1.24E+11,2.98,8.442,1.653,0.286,3.673,201.599,510.169,42.7,25.5
BGR,Bulgaria,2016,-12.769,-8.713,0,0,0,0,-5.322,-11.831,0.794,49.443,0,0,0,0,0,462,43.46,-13.133,31.468,-10.012,66.225,2707.494,9259.614,59.524,8322.773,44.556,0.354,19.364,21.735,2.053,3.88,15.776,0.318,0.354,0,7.045,1.386,1.425,1.644,29425.26,-5.32,71.763,-8.486,151.024,21116.311,3039.01,48.782,4.608,4.156,14.849,1.247,31.251,287.053,4369.481,0,0,8.708,-30.778,4.711,-4.408,9.913,542.484,1386.091,51.218,22.821,3190.817,-5.791,27.344,-3.537,57.545,8045.957,35.407,1.973,18.852,0.768,39.673,2205.817,5547.121,0.714,0.523,25.445,0.278,53.549,44.463,7487.216,0,0,49.443,0.794,30.104,0.423,0.206,0.889,124.338,6229.827,7152000,210.449,985,15.811,-19.411,8.492,-4.305,17.872,2498.836,3.111,-0.376,1.656,-0.013,3.486,193.833,487.347,1.28E+11,3.198,-2.44,1.703,-0.09,3.584,199.241,501.06,42.7,25.5
BGR,Bulgaria,2017,11.343,6.752,0,0,0,0,2.205,4.64,0.882,55.756,0,0,0,0,0,497,46.565,7.211,33.01,4.776,71,2944.817,9997.241,66.276,9332.039,44.914,0.396,20.914,23.237,1.922,2.828,15.545,0.401,0.396,0,6.131,1.403,1.504,0,30285.743,5.273,73.917,7.963,158.987,22386.191,3271.942,51.737,4.28,2.835,14.941,0.886,32.137,270.696,4524.997,0,0,6.297,-28.679,3.287,-2.843,7.07,398.212,995.531,48.263,21.677,3052.184,-5.827,25.195,-3.353,54.192,7630.467,34.612,-2.04,18.069,-0.809,38.864,2188.89,5472.23,0.892,4.297,25.966,2.301,55.85,56.429,7863.953,0,0,55.756,0.882,11.322,0.46,0.101,0.99,139.391,6324.126,7102000,215.089,863.294,13.651,-14.234,7.126,-2.544,15.328,2158.236,3.124,0.629,1.631,0.022,3.507,197.545,493.863,0,3.349,4.927,1.748,0.177,3.76,211.78,529.451,42.7,25.5
BGR,Bulgaria,2018,-7.539,-4.996,0,0,0,0,-0.228,-0.49,3.207,211.618,0,0,0,0,0,425,40.094,-10.638,29.565,-7.553,63.447,2645.983,8997.051,61.28,8689.718,46.539,1.492,18.659,21.114,2.017,5.147,16.125,0.438,1.492,0,9.3,1.343,1.318,0,30430.953,-5.954,69.674,-9.466,149.521,21202.605,2994.067,45.369,4.334,-5.935,14.086,-1.907,30.229,286.006,4286.624,0,0,11.059,80.916,5.961,5.721,12.791,729.804,1813.842,54.631,25.425,3605.372,16.607,29.446,8.999,63.191,8960.728,34.649,3.123,18.676,1.214,40.077,2286.625,5683.137,0.941,-0.01,26.023,-0.006,55.844,62.078,7918.93,0,0,211.618,3.207,274.665,1.728,2.719,3.709,525.951,6599.439,7052000,214.599,1318.747,19.983,50.795,10.771,7.786,23.114,3277.59,2.885,-4.85,1.555,-0.17,3.337,190.411,473.243,0,2.832,-12.875,1.527,-0.484,3.276,186.915,464.555,42.7,25.5
BGR,Bulgaria,2019,-7.567,-4.637,0,0,0,0,-3.287,-7.055,3.355,209.919,0,0,0,0,0,424,39.708,-8.693,27.913,-5.515,57.932,2484.86,8276.002,56.643,8091.818,43.805,1.469,17.394,20.07,2.24,2.936,16.562,0.436,1.469,0,7.173,1.47,1.297,0,29649.22,-2.754,70.059,-4.117,145.404,20771.931,2867.135,45.817,5.113,-6.353,13.64,-1.921,28.309,319.959,4044.11,0,0,6.703,-33.759,4.082,-4.318,8.473,419.446,1210.428,54.183,23.735,3390.685,-4.844,28.972,-3.061,60.13,8589.974,37.808,2.375,19.769,0.952,41.029,2365.984,5861.308,0.996,5.942,28.506,3.318,59.163,62.316,8451.819,0,0,209.919,3.355,-22.956,1.377,-0.851,2.858,408.222,6257.819,7000000,207.545,1024.7,16.375,-17.362,9.203,-4.013,19.101,2728.666,3.357,35.835,2.184,1.196,4.533,210.057,647.604,0,2.961,-1.195,1.56,-0.039,3.237,185.278,462.412,42.7,25.5
HRV,Croatia,2010,0,0,0,0,0,0,1.383,1.455,0.223,7.633,0,0,0,0,0,216,16.119,34.729,7.442,2.047,7.94,551.063,1834.524,0,0,14.796,0.033,2.385,5.498,2.553,9.126,0,0.56,0.033,0,9.298,0,0.139,1.272,24650.009,-3.569,77.276,-3.051,82.442,19048.503,1270.333,37.158,17.254,9.532,28.696,2.664,30.614,589.88,7073.519,0,0,61.678,22.419,22.304,4.358,23.795,2108.642,5497.875,62.842,9.298,2148.443,23.41,22.724,4.599,24.243,5601.505,0,0,0,0,0,0,0,3.785,-15.028,41.138,-7.762,43.888,129.39,10140.46,0,0,7.633,0.223,31.19,0.081,0.02,0.086,19.881,3418.775,4328000,106.685,2148.443,62.842,23.41,22.724,4.599,24.243,5601.505,0.001,-0.614,0,0,0,0.028,0.01,83865575424,0.94,155.828,0.34,0.221,0.362,32.14,83.739,45.1,15.2
HRV,Croatia,2011,0,0,0,0,0,0,-12.316,-13.139,0.483,12.577,0,0,0,0,0,306,22.967,2.933,8.737,0.233,8.173,598.655,1894.891,0,0,11.242,0.054,2.582,5.955,2.621,5.032,0,0.752,0.054,0,5.287,0,0.201,1.072,21689.341,-3.206,85.304,-2.643,79.799,18501.96,1380.709,52.97,23.314,-2.36,31.954,-0.723,29.892,607.698,6930.603,0,0,44.759,-45.186,13.943,-10.752,13.043,1166.679,3024.077,47.03,5.287,1225.891,-43.464,14.652,-10.537,13.706,3177.905,0,0,0,0,0,0,0,6.689,-4.906,44.614,-2.153,41.735,174.357,9676.466,0,0,12.577,0.483,65.65,0.152,0.056,0.143,33.047,2606.601,4313000,93.546,1225.891,47.03,-43.464,14.652,-10.537,13.706,3177.905,0.001,-0.61,0,0,0,0.032,0.01,87256449024,1.788,43.723,0.557,0.158,0.521,46.603,120.771,45.1,15.2
HRV,Croatia,2012,0,0,0,0,0,0,-7.341,-6.867,0.886,21.859,0,0,0,0,0,290,21.127,-10.32,8.456,-0.843,7.329,520.95,1706.057,0,0,10.593,0.094,2.238,5.331,2.512,4.837,0,0.581,0.094,0,5.262,0.002,0.329,0.962,20176.69,-8.776,83.983,-7.004,72.795,16944.933,1240.922,50.326,23.714,-6.107,32.379,-1.826,28.066,584.73,6533.072,0,0,45.661,-4.477,14.374,-0.584,12.459,1125.908,2900.128,49.674,5.262,1224.85,-1.114,15.637,-0.153,13.554,3154.946,0,0,0,0,0,0,0,5.485,-10.386,43.148,-4.334,37.4,135.242,8705.804,0,0,21.859,0.886,69.873,0.279,0.1,0.242,56.36,2465.772,4296000,86.679,1224.85,49.674,-1.114,15.637,-0.153,13.554,3154.946,0.023,11974.129,0.006,0.005,0.005,0.56,1.199,90095968256,3.103,62.69,0.978,0.327,0.847,76.524,197.259,45.1,15.2
HRV,Croatia,2013,0,0,0,0,0,0,9.001,7.802,0.901,29.389,0,0,0,0,0,206,17.357,7.134,8.311,0.523,7.852,566.051,1835.88,0,0,13.948,0.126,2.421,4.672,2.021,8.622,0,0.23,0.126,0,9.276,0.011,0.517,1.073,22090.545,-3.335,74.478,-2.428,70.368,16452.555,1092.354,33.496,14.49,-5.445,28.088,-1.528,26.538,472.527,6204.808,0,0,61.813,77.177,23.364,9.615,22.074,2015.829,5161.191,66.504,9.276,2168.802,75.207,25.134,10.193,23.747,5552.258,0,0,0,0,0,0,0,1.649,-3.804,38.079,-1.423,35.978,53.776,8411.866,0,0,29.389,0.901,32.178,0.339,0.078,0.32,74.826,3261.156,4277000,94.481,2168.802,66.504,75.207,25.134,10.193,23.747,5552.258,0.081,461.295,0.031,0.024,0.029,2.638,6.761,88068751360,3.709,56.196,1.401,0.476,1.324,120.946,309.48,45.1,15.2
HRV,Croatia,2014,0,0,0,0,0,0,-0.191,-0.18,1.225,38.67,0,0,0,0,0,178,17.626,-4.215,7.976,-0.331,7.521,556.391,1767.171,0,0,13.435,0.165,2.368,3.499,1.002,9.006,0,0.129,0.165,0,9.936,0.035,0.73,1.058,22157.19,-2.413,72.819,-1.698,68.669,16134.73,822.133,26.044,7.458,-11.501,24.905,-3.052,23.486,235.432,5518.264,0,0,67.036,3.84,24.307,0.848,22.922,2116.1,5385.814,73.956,9.936,2334.549,6.493,26.817,1.542,25.289,5941.916,0,0,0,0,0,0,0,0.96,4.684,39.939,1.685,37.663,30.31,8849.295,0,0,38.67,1.225,31.21,0.445,0.1,0.42,98.663,3156.683,4256000,94.301,2334.549,73.956,6.493,26.817,1.542,25.289,5941.916,0.262,208.045,0.094,0.06,0.089,8.265,20.929,89170362368,5.433,40.354,1.97,0.534,1.858,171.516,436.51,45.1,15.2
HRV,Croatia,2015,0,0,0,0,0,0,-4.918,-4.637,2.36,62.646,0,0,0,0,0,212,20.556,-6.337,7.857,-0.477,7.044,545.712,1664.179,0,0,11.237,0.265,2.31,3.728,1.197,6.391,0,0.221,0.265,0,7.509,0.057,0.796,0.989,21182.051,2.497,78.498,1.715,70.384,16627.443,880.699,33.175,10.652,3.094,27.004,0.727,24.212,282.778,5719.899,0,0,56.869,-29.466,18.032,-6.754,16.168,1509.718,3819.448,66.825,7.509,1774.008,-24.874,21.189,-6.29,18.999,4488.194,0,0,0,0,0,0,0,1.967,3.889,43.638,1.465,39.127,52.209,9243.365,0,0,62.646,2.36,60.252,0.75,0.253,0.673,158.969,2654.707,4233000,89.664,1774.008,66.825,-24.874,21.189,-6.29,18.999,4488.194,0.51,61.888,0.161,0.055,0.144,13.528,34.065,90623172608,7.086,8.392,2.246,0.156,2.014,188.116,475.713,45.1,15.2
HRV,Croatia,2016,0,0,0,0,0,0,3.892,3.49,3.42,102.5,0,0,0,0,0,210,20.58,7.473,8.127,0.526,7.571,616.774,1798.75,0,0,12.614,0.431,2.596,4.251,1.586,6.852,0,0.069,0.431,0,8.363,0.066,1.014,0.999,22131.93,2.449,77.408,1.724,72.108,17131.789,1009.979,33.7,12.573,4.259,27.099,1.031,25.244,376.812,5997.518,0,0,54.32,6.594,18.501,1.066,17.234,1627.964,4094.533,66.3,8.363,1987.007,10.713,22.58,2.035,21.034,4997.326,0,0,0,0,0,0,0,0.547,0.424,42.181,0.166,39.293,16.393,9335.521,0,0,102.5,3.42,61.071,1.164,0.411,1.084,257.514,2996.986,4209000,93.153,1987.007,66.3,10.713,22.58,2.035,21.034,4997.326,0.52,15.104,0.178,0.022,0.166,15.572,39.434,93290250240,8.04,26.633,2.737,0.536,2.55,240.971,605.845,45.1,15.2
HRV,Croatia,2017,0,0,0,0,0,0,0.219,0.204,4.461,125.651,0,0,0,0,0,195,11.602,-39.732,4.888,-3.008,4.563,326.823,1090.808,0,0,11.783,0.526,1.367,4.668,3.09,5.307,0,0.21,0.526,0,7.116,0.079,1.204,0,22318.159,4.789,80.938,3.453,75.561,18063.86,1115.826,39.611,26.225,14.868,31.06,3.753,28.997,738.728,6932.033,0,0,45.042,-23.009,14.213,-3.965,13.269,1268.802,3172.008,60.389,7.116,1701.1,-15.425,19.055,-3.244,17.789,4252.753,0,0,0,0,0,0,0,1.785,6.893,44.99,2.708,42.002,50.275,10041.02,0,0,125.651,4.461,21.232,1.408,0.23,1.314,314.129,2816.926,4183000,93.357,1701.1,60.389,-15.425,19.055,-3.244,17.789,4252.753,0.668,18.541,0.211,0.031,0.197,18.814,47.036,0,10.218,18.039,3.224,0.46,3.01,287.832,719.58,45.1,15.2
HRV,Croatia,2018,0,0,0,0,0,0,4.711,4.398,4.931,160.756,0,0,0,0,0,135,10.722,-6.895,4.346,-0.315,4.248,349.519,1022.198,0,0,13.548,0.668,1.453,3.766,2.245,7.701,0,0.068,0.67,0.002,9.781,0.075,1.335,0,23521.493,-3.217,74.809,-2.431,73.13,17596.235,906.256,27.801,16.573,-2.795,28.833,-0.81,28.186,540.255,6782.06,0,0,56.843,44.249,19.579,5.871,19.14,1852.96,4605.313,72.199,9.781,2353.537,36.657,24.868,6.521,24.31,5849.439,0,0,0,0,0,0,0,0.506,-3.11,41.63,-1.306,40.695,16.482,9791.977,0,0,161.237,4.946,26.747,1.704,0.351,1.665,400.735,3259.793,4156000,97.755,2353.537,72.199,36.657,24.868,6.521,24.31,5849.439,0.553,-5.385,0.19,-0.011,0.186,18.022,44.792,0,9.857,10.265,3.395,0.309,3.319,321.319,798.599,45.1,15.2
HRV,Croatia,2019,0,0,0,0,0,0,-3.376,-3.3,6.656,202.433,0,0,0,0,0,172,12.906,18.128,5.313,0.77,5.018,392.537,1215.099,0,0,12.561,0.836,1.621,4.263,2.599,5.866,0,0.043,0.913,0.077,8.298,0.078,1.441,0,22870.486,0.894,78.115,0.653,73.783,17865.224,1032.199,33.938,20.688,4.471,31.175,1.26,29.446,629.197,7129.882,0,0,46.7,-24.429,15.313,-4.676,14.464,1420.323,3502.198,66.062,8.298,2009.206,-16.32,21.537,-3.967,20.343,4925.61,0,0,0,0,0,0,0,0.344,-3.383,41.627,-1.377,39.319,10.465,9520.243,0,0,221.096,7.27,27.272,2.244,0.454,2.12,513.233,3041.405,4130000,94.455,2009.206,66.062,-16.32,21.537,-3.967,20.343,4925.61,0.622,4.297,0.206,0.008,0.194,18.92,47.011,0,11.471,7.409,3.774,0.246,3.565,348.866,863.169,45.1,15.2
CYP,Cyprus,2010,0,0,0,0,0,0,-2.739,-0.958,0.66,31.558,0,0,0,0,0,735,0,23.329,0.501,0.032,0.17,0,153.123,0,0,5.322,0.035,0,5.249,0,0,0,5.249,0.035,0,0.073,0.006,0.032,1.184,30574.303,-3.041,98.957,-1.056,33.674,30255.541,4716.083,98.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.376,0.073,65.806,131.382,0.559,0.108,0.19,171.013,0,0,0,0,0,0,0,98.624,-3.146,98.457,-1.088,33.504,4716.083,30102.418,0,0,31.558,0.66,28.835,0.268,0.02,0.091,81.993,4781.889,1113000,34.029,65.806,1.376,131.382,0.559,0.108,0.19,171.013,0.12,73.926,0.054,0.008,0.018,5.744,16.399,28750800896,0.596,8554.46,0.238,0.08,0.081,28.504,72.622,35.2,33.4
CYP,Cyprus,2011,0,0,0,0,0,0,-1.047,-0.356,1.047,45.876,0,0,0,0,0,759,0,-52.964,0.238,-0.09,0.08,0,71.254,0,0,4.929,0.052,0,4.751,0,0,0,4.751,0.052,0,0.178,0.012,0.115,1.235,29931.434,-1.924,98.081,-0.648,33.027,29356.962,4223.111,96.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.615,0.178,158.411,142.349,1.37,0.271,0.461,410.027,0,0,0,0,0,0,0,96.385,-1.664,97.843,-0.558,32.946,4223.111,29285.707,0,0,45.876,1.047,47.665,0.4,0.043,0.135,119.783,4381.522,1125000,33.673,158.411,3.615,142.349,1.37,0.271,0.461,410.027,0.242,70.383,0.092,0.013,0.031,10.611,27.642,27271999488,2.326,265.499,0.877,0.215,0.295,101.924,262.602,35.2,33.4
CYP,Cyprus,2012,0,0,0,0,0,0,-6.335,-2.133,1.056,43.893,0,0,0,0,0,757,0,-96.518,0.009,-0.077,0.003,0,2.459,0,0,4.717,0.05,0,4.46,0,0,0,4.46,0.05,0,0.257,0.022,0.185,1.144,27788.344,-7.066,97.315,-2.334,30.693,27042.115,3929.515,94.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.445,0.257,226.293,43.507,2.099,0.201,0.662,583.234,0,0,0,0,0,0,0,94.555,-6.849,97.306,-2.256,30.69,3929.515,27039.656,0,0,43.893,1.056,-4.429,0.408,-0.006,0.129,113.469,4155.808,1135000,31.54,226.293,5.445,43.507,2.099,0.201,0.662,583.234,0.457,82.223,0.18,0.026,0.057,18.982,49.927,27581609984,3.932,61.297,1.511,0.181,0.477,163.417,419.838,35.2,33.4
CYP,Cyprus,2013,0,0,0,0,0,0,-10.584,-3.338,1.139,42.713,0,0,0,0,0,666,0,0,0.01,0,0.003,0,2.44,0,0,4.29,0.049,0,3.963,0,0,0,3.963,0.049,0,0.327,0.047,0.231,1.083,24651.741,-11.414,96.412,-3.503,27.19,23767.194,3464.161,92.377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.623,0.327,285.847,26.471,2.969,0.175,0.837,731.818,0,0,0,0,0,0,0,92.377,-11.415,96.402,-3.503,27.187,3464.161,23764.754,0,0,42.713,1.139,-2.59,0.445,-0.003,0.125,109.661,3750.008,1144000,28.202,285.847,7.623,26.471,2.969,0.175,0.837,731.818,1.098,112.35,0.427,0.064,0.12,41.176,105.185,26033086464,5.386,24.113,2.097,0.115,0.591,201.958,516.972,35.2,33.4
CYP,Cyprus,2014,0,0,0,0,0,0,0.058,0.016,1.161,43.821,0,0,0,0,0,682,0,823.977,0.091,0.023,0.026,0,22.387,0,0,4.35,0.05,0,4.033,0,0,0,4.033,0.05,0,0.317,0.084,0.183,1.112,24494.627,0.389,96.731,0.106,27.295,23693.986,3500.868,92.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.286,0.317,275.106,-3.335,2.868,-0.028,0.809,702.502,0,0,0,0,0,0,0,92.714,0.305,96.64,0.083,27.27,3500.868,23671.599,0,0,43.821,1.161,2.444,0.455,0.003,0.129,111.561,3775.974,1152000,28.218,275.106,7.286,-3.335,2.868,-0.028,0.809,702.502,1.922,76.807,0.754,0.092,0.213,72.561,184.683,25381662720,4.204,-20.866,1.659,-0.123,0.468,158.724,406.258,35.2,33.4
CYP,Cyprus,2015,0,0,0,0,0,0,3.104,0.876,1.13,44.131,0,0,0,0,0,670,0,50,0.133,0.013,0.039,0,33.32,0,0,4.535,0.051,0,4.135,0,0,0,4.135,0.051,0,0.4,0.127,0.222,1.128,25059.153,2.469,96.135,0.674,27.969,24090.734,3561.585,91.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.815,0.4,344.317,24.96,3.476,0.202,1.011,871.041,0,0,0,0,0,0,0,91.185,2.424,96.003,0.661,27.931,3561.585,24057.414,0,0,44.131,1.13,0.854,0.446,0.001,0.13,111.641,3905.902,1161000,29.094,344.317,8.815,24.96,3.476,0.202,1.011,871.041,2.793,50.604,1.101,0.108,0.32,109.095,275.984,25799387136,4.892,19.922,1.929,0.093,0.561,191.091,483.416,35.2,33.4
CYP,Cyprus,2016,0,0,0,0,0,0,8.757,2.548,1.064,44.462,0,0,0,0,0,679,0,-86.65,0.016,-0.034,0.005,0,4.414,0,0,4.888,0.052,0,4.463,0,0,0,4.463,0.052,0,0.425,0.146,0.227,1.192,27043.816,8.943,96.3,2.501,30.471,26043.211,3814.53,91.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.688,0.425,362.956,5.602,3.375,0.057,1.068,912.761,0,0,0,0,0,0,0,91.312,9.075,96.284,2.535,30.465,3814.53,26038.797,0,0,44.462,1.064,0.931,0.413,0.001,0.131,111.814,4177.486,1170000,31.641,362.956,8.688,5.602,3.375,0.057,1.068,912.761,2.986,14.539,1.16,0.047,0.367,124.732,313.677,26539999232,4.638,1.579,1.802,0.009,0.57,193.762,487.271,35.2,33.4
CYP,Cyprus,2017,0,0,0,0,0,0,2.708,0.857,1.034,43.856,0,0,0,0,0,661,0,571.692,0.107,0.03,0.035,0,29.398,0,0,5.004,0.052,0,4.569,0,0,0,4.569,0.052,0,0.435,0.172,0.211,0,27540.713,2.756,96.345,0.84,31.31,26534.149,3872.164,91.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.697,0.435,368.823,1.884,3.348,0.02,1.088,922.077,0,0,0,0,0,0,0,91.303,2.659,96.238,0.81,31.276,3872.164,26504.751,0,0,43.856,1.034,-1.106,0.398,-0.001,0.129,109.64,4240.987,1180000,32.498,368.823,8.697,1.884,3.348,0.02,1.088,922.077,3.437,17.179,1.323,0.063,0.43,145.774,364.449,0,4.225,-7.276,1.627,-0.041,0.529,179.193,447.988,35.2,33.4
CYP,Cyprus,2018,0,0,0,0,0,0,-0.426,-0.138,1.124,47.852,0,0,0,0,0,664,0,356.342,0.489,0.124,0.158,0,133.138,0,0,5.061,0.057,0,4.583,0,0,0,4.583,0.057,0,0.477,0.199,0.221,0,27215.923,-0.662,96.116,-0.207,31.103,26158.958,3854.616,90.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.434,0.477,401.538,5.944,3.562,0.065,1.153,969.487,0,0,0,0,0,0,0,90.566,-1.058,95.627,-0.331,30.945,3854.616,26025.82,0,0,47.852,1.124,-1.334,0.394,-0.002,0.128,107.359,4256.154,1189000,32.36,401.538,9.434,5.944,3.562,0.065,1.153,969.487,3.942,10.864,1.473,0.047,0.477,167.782,400.985,0,4.368,3.722,1.694,0.02,0.548,185.904,461.144,35.2,33.4
CYP,Cyprus,2019,0,0,0,0,0,0,0.125,0.041,1.159,47.453,0,0,0,0,0,660,0,22.771,0.6,0.036,0.194,0,162.092,0,0,4.908,0.057,0,4.412,0,0,0,4.412,0.057,0,0.496,0.199,0.24,0,27022.732,-0.338,95.671,-0.105,30.998,25853,3679.806,89.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.112,0.496,413.983,10.355,3.926,0.119,1.272,1060.953,0,0,0,0,0,0,0,89.888,-0.457,95.071,-0.141,30.803,3679.806,25690.908,0,0,47.453,1.159,16.266,0.458,0.021,0.148,123.78,4093.79,1199000,32.4,413.983,10.112,10.355,3.926,0.119,1.272,1060.953,4.064,12.002,1.648,0.057,0.534,166.383,445.366,0,4.889,7.546,1.82,0.041,0.59,200.147,491.807,35.2,33.4
Czech Republic,Czech Republicchia,2010,-0.075,-0.181,0,0,0,0,4.156,20.357,2.537,205.228,0,0,0,0,0,554,55.029,3.216,42.805,6.805,218.381,4450.982,20725.191,242.343,22999.229,85.228,2.162,46.9,51.327,1.375,2.789,27.998,3.052,2.162,0,5.903,0.616,0.335,1.904,48418.054,3.767,82.148,15.215,419.104,39774.479,4871.13,60.223,1.613,18.595,18.395,14.715,93.849,130.493,8906.598,0,0,3.273,14.104,1.426,0.899,7.273,264.731,690.233,39.777,33.901,3217.344,5.618,17.312,4.698,88.325,8382.326,32.851,2.237,14.304,1.597,72.975,2657.113,6925.636,3.581,-5.571,20.948,-6.306,106.874,289.655,10142.689,0,0,205.228,2.537,14.557,1.097,0.711,5.596,531.085,8088.474,10537000,510.181,560.231,6.926,25.323,3.009,3.101,15.349,1456.69,0.722,589.05,0.315,1.372,1.605,58.432,152.354,2.68E+11,0.394,15.749,0.171,0.119,0.875,31.84,83.017,49.8,15.5
